DATE,EUR_weighted_return,GBP_weighted_return,JPY_weighted_return,AUD_weighted_return,NZD_weighted_return,CAD_weighted_return,CHF_weighted_return,NOK_weighted_return,SEK_weighted_return,total_return,cumulative_return
2017-11,-3.7227045111748103e-10,-3.116769728734411e-05,0.004656751987464061,3.4636862361093684e-15,-1.426483737841823e-07,-1.2367441135632595e-12,0.005492777065719152,2.800355505967868e-06,7.019386783236586e-08,0.010121088883392155,107.76040063889108
2017-12,-5.278497018070664e-09,4.497919366754226e-05,-0.002057395726491192,1.7091958158035197e-18,4.291282258107062e-06,3.6342214098483797e-10,0.0021651575540526623,-9.616238718599886e-09,-3.98899502746294e-07,0.00015661887267077952,107.77727795135769
2018-01,-2.448115760604637e-08,-0.0008242229506743827,0.023543833350284673,-3.51213304697668e-11,7.379788871986471e-09,5.645026291808402e-18,0.00924180220044205,-4.952844227556165e-08,-6.677837292633833e-06,0.03195466809782737,111.22126509678061
2018-02,1.5051677900817108e-06,0.024081618903747035,0.004386490827123817,1.2575175513120849e-07,-8.686757751951758e-17,1.3969750066269039e-13,-0.0003633064455481588,7.481166479163996e-05,0.0004044490540036414,0.0285856949238028,114.40060224987658
2018-03,-2.1430306473109825e-08,-0.006967944789568434,0.0003770405054557697,2.0769184860485418e-13,3.3319626545103864e-10,-1.6332891012294623e-10,-0.004356331495933037,-1.5971070771889666e-06,1.5681841847846316e-07,-0.010948697328935839,113.1480646815947
2018-04,1.603366684674841e-08,0.009884057573430537,-0.0028248529378041487,3.967644053676829e-27,-4.431715893097067e-09,1.587185650988393e-10,-0.014962265073239082,4.661489384967322e-06,2.288602417687948e-08,-0.007898364301534028,112.25438004672594
2018-05,3.4049294050188825e-13,0.001334304163718915,0.00044113157913953406,5.21948071414659e-13,-1.4387134273585212e-07,-3.60385280725916e-11,0.0018918064050662676,3.6449271197551345e-08,-2.4144561858742052e-17,0.0036671346906770675,112.66603197797575
2018-06,-9.451896643713935e-13,1.04116324942277e-05,-0.0037704892699104934,-1.8030686616224566e-12,-4.307095909928401e-06,-6.792273087454889e-10,-0.006189391636898067,-3.5396471821100816e-11,-1.0065943678305515e-12,-0.009953777088602895,111.54457941020958
2018-07,-2.6984943572650153e-12,1.1832447906797012e-06,-0.004215288891167311,3.2313602841547673e-10,1.6182089463741718e-05,5.682919501861992e-09,-0.001450043589648008,1.0305597209291052e-11,4.6018229384218025e-10,-0.005647960672715971,110.91458001244607
2018-08,-8.528071668249411e-11,2.9753238564021674e-07,0.002449424336996298,-3.6645657014025585e-09,-4.390926346735513e-05,-3.921825062524676e-10,0.010591714822604351,1.3277370938572271e-11,-6.076334982956404e-11,0.012997523239004032,112.35619484370221
2018-09,-3.582538790925068e-10,-6.610211839148881e-09,-0.01463594538818032,1.0701665768268097e-07,-3.4462362143562875e-06,1.5657138698489217e-09,-0.006613428374871388,-1.9329044461016253e-20,1.293657592338929e-07,-0.021252589019600997,109.9683348108828
2018-10,-8.106207957425265e-09,2.0253591444036594e-08,0.002763644750420723,-2.0265207343639178e-07,-0.00011332887071048312,-1.5594198749312674e-10,-0.010689022310086513,7.306718345536614e-11,-3.562270463416922e-09,-0.00803890058021149,109.0843103003667
